timestamps population node_ids
8199.900000021022 v1 40
8206.400000020927 v1 40
8212.800000020834 v1 40
8219.30000002074 v1 40
8225.800000020645 v1 40
8232.200000020552 v1 40
8238.700000020457 v1 40
8245.200000020362 v1 40
8167.600000021048 v1 40
8251.60000002027 v1 40
8264.500000020082 v1 40
8271.000000019987 v1 40
8277.500000019892 v1 40
8283.9000000198 v1 40
8290.400000019705 v1 40
8296.90000001961 v1 40
8303.300000019517 v1 40
8309.800000019422 v1 40
8316.20000001933 v1 40
8322.700000019235 v1 40
8329.20000001914 v1 40
8335.600000019047 v1 40
8258.100000020175 v1 40
8161.100000021024 v1 40
8154.600000021001 v1 40
8148.200000020977 v1 40
8380.900000018388 v1 24
8407.000000018008 v1 24
8433.100000017628 v1 24
8459.200000017248 v1 24
8485.300000016869 v1 24
8005.800000020459 v1 40
8012.300000020483 v1 40
8018.800000020507 v1 40
8025.20000002053 v1 40
8031.7000000205535 v1 40
8038.200000020577 v1 40
8044.700000020601 v1 40
8051.100000020624 v1 40
8057.600000020648 v1 40
8064.100000020671 v1 40
8070.500000020695 v1 40
8077.000000020718 v1 40
8083.500000020742 v1 40
8090.000000020766 v1 40
8096.400000020789 v1 40
8102.9000000208125 v1 40
8109.400000020836 v1 40
8115.800000020859 v1 40
8122.300000020883 v1 40
8128.800000020907 v1 40
8135.20000002093 v1 40
8141.700000020954 v1 40
8342.100000018952 v1 40
8354.800000018768 v1 24
8348.50000001886 v1 40
8361.50000001867 v1 40
8115.000000020856 v1 48
8125.900000020896 v1 48
8136.800000020936 v1 48
8147.800000020976 v1 48
8158.700000021015 v1 48
8169.600000021055 v1 48
8180.600000021095 v1 48
8191.500000021135 v1 48
8202.500000020984 v1 48
8213.400000020825 v1 48
8224.400000020665 v1 48
8235.300000020507 v1 48
8104.100000020817 v1 48
8246.300000020346 v1 48
8268.200000020028 v1 48
8279.200000019868 v1 48
8290.10000001971 v1 48
8301.100000019549 v1 48
8312.100000019389 v1 48
8323.100000019229 v1 48
8334.100000019069 v1 48
8345.00000001891 v1 48
8356.00000001875 v1 48
8367.00000001859 v1 48
